AF	0	0.014377	1490	1061	429	124	0	0	124
AF	0	0.014776	1420	1025	395	127	0	0	127
AF	0	0.015176	1344	945	399	119	0	0	119
AF	0	0.015575	1325	925	400	120	0	0	120
AF	0	0.015974	1381	966	415	127	0	0	127
AF	0	0.016374	1214	872	342	103	0	0	103
AF	0	0.016773	1163	829	334	112	0	0	112
AF	0	0.017173	1141	790	351	107	0	0	107
AF	0	0.017572	1009	741	268	108	0	0	108
AF	0	0.017971	1008	715	293	93	0	0	93
AF	0	0.018371	970	681	289	79	0	0	79
AF	0	0.018770	941	643	298	82	0	0	82
AF	0	0.019169	867	626	241	85	0	0	85
AF	0	0.019569	983	661	322	79	0	0	79
AF	0	0.019968	1094	789	305	88	0	0	88
AF	0	0.020367	902	634	268	73	0	0	73
AF	0	0.020767	1107	774	333	115	0	0	115
AF	0	0.021166	857	596	261	68	0	0	68
AF	0	0.021565	903	628	275	91	0	0	91
AF	0	0.021965	826	608	218	76	0	0	76
AF	0	0.022364	859	588	271	66	0	0	66
AF	0	0.022764	761	546	215	67	0	0	67
AF	0	0.023163	758	550	208	64	0	0	64
AF	0	0.023562	723	519	204	73	0	0	73
AF	0	0.023962	703	504	199	57	0	0	57
AF	0	0.024361	657	460	197	77	0	0	77
AF	0	0.024760	667	459	208	52	0	0	52
AF	0	0.025160	549	373	176	62	0	0	62
AF	0	0.025559	636	457	179	64	0	0	64
AF	0	0.025958	631	462	169	76	0	0	76
AF	0	0.026358	590	408	182	67	0	0	67
AF	0	0.026757	655	448	207	69	0	0	69
AF	0	0.027157	521	380	141	54	0	0	54
AF	0	0.027556	534	368	166	54	0	0	54
AF	0	0.027955	627	449	178	51	0	0	51
AF	0	0.028355	553	389	164	46	0	0	46
AF	0	0.028754	638	436	202	58	0	0	58
AF	0	0.029153	552	399	153	57	0	0	57
AF	0	0.029553	553	393	160	57	0	0	57
AF	0	0.029952	537	388	149	48	0	0	48
AF	0	0.030351	543	378	165	54	0	0	54
AF	0	0.030751	501	356	145	34	0	0	34
AF	0	0.031150	565	401	164	51	0	0	51
AF	0	0.031550	489	358	131	46	0	0	46
AF	0	0.031949	394	289	105	44	0	0	44
AF	0	0.032348	420	291	129	30	0	0	30
AF	0	0.032748	362	263	99	44	0	0	44
AF	0	0.033147	411	296	115	42	0	0	42
AF	0	0.033546	449	292	157	55	0	0	55
AF	0	0.033946	507	347	160	50	0	0	50
AF	0	0.034345	482	336	146	57	0	0	57
AF	0	0.034744	432	312	120	34	0	0	34
AF	0	0.035144	401	292	109	41	0	0	41
AF	0	0.035543	449	322	127	34	0	0	34
AF	0	0.035942	359	242	117	33	0	0	33
AF	0	0.036342	342	225	117	33	0	0	33
AF	0	0.036741	387	277	110	41	0	0	41
AF	0	0.037141	390	266	124	36	0	0	36
AF	0	0.037540	366	247	119	42	0	0	42
AF	0	0.037939	389	264	125	47	0	0	47
AF	0	0.038339	394	271	123	37	0	0	37
AF	0	0.038738	335	248	87	39	0	0	39
AF	0	0.039137	374	268	106	29	0	0	29
AF	0	0.039537	374	258	116	40	0	0	40
AF	0	0.039936	407	283	124	51	0	0	51
AF	0	0.040335	363	263	100	41	0	0	41
AF	0	0.040735	359	264	95	32	0	0	32
AF	0	0.041134	321	241	80	38	0	0	38
AF	0	0.041534	380	255	125	30	0	0	30
AF	0	0.041933	302	223	79	41	0	0	41
AF	0	0.042332	395	273	122	37	0	0	37
AF	0	0.042732	335	234	101	33	0	0	33
AF	0	0.043131	281	192	89	36	0	0	36
AF	0	0.043530	336	238	98	35	0	0	35
AF	0	0.043930	359	255	104	35	0	0	35
AF	0	0.044329	331	235	96	32	0	0	32
AF	0	0.044728	361	258	103	36	0	0	36
AF	0	0.045128	311	218	93	34	0	0	34
AF	0	0.045527	344	234	110	31	0	0	31
AF	0	0.045927	382	265	117	34	0	0	34
AF	0	0.046326	356	236	120	36	0	0	36
AF	0	0.046725	279	191	88	27	0	0	27
AF	0	0.047125	302	213	89	24	0	0	24
AF	0	0.047524	278	193	85	35	0	0	35
AF	0	0.047923	346	235	111	21	0	0	21
AF	0	0.048323	278	199	79	25	0	0	25
AF	0	0.048722	272	194	78	40	0	0	40
AF	0	0.049121	306	222	84	33	0	0	33
AF	0	0.049521	302	225	77	42	0	0	42
AF	0	0.049920	329	228	101	24	0	0	24
AF	0	0.050319	283	214	69	38	0	0	38
AF	0	0.050719	307	213	94	36	0	0	36
AF	0	0.051118	304	215	89	29	0	0	29
AF	0	0.051518	240	177	63	26	0	0	26
AF	0	0.051917	258	188	70	28	0	0	28
AF	0	0.052316	222	156	66	22	0	0	22
AF	0	0.052716	223	141	82	20	0	0	20
AF	0	0.053115	253	185	68	30	0	0	30
AF	0	0.053514	207	138	69	24	0	0	24
AF	0	0.053914	283	205	78	34	0	0	34
AF	0	0.054313	210	149	61	21	0	0	21
AF	0	0.054712	241	160	81	25	0	0	25
AF	0	0.055112	243	171	72	20	0	0	20
AF	0	0.055511	265	195	70	33	0	0	33
AF	0	0.055911	228	146	82	35	0	0	35
AF	0	0.056310	227	147	80	33	0	0	33
AF	0	0.056709	262	189	73	22	0	0	22
AF	0	0.057109	256	178	78	27	0	0	27
AF	0	0.057508	230	161	69	13	0	0	13
AF	0	0.057907	245	168	77	23	0	0	23
AF	0	0.058307	271	186	85	28	0	0	28
AF	0	0.058706	243	165	78	32	0	0	32
AF	0	0.059105	228	163	65	15	0	0	15
AF	0	0.059505	254	168	86	30	0	0	30
AF	0	0.059904	188	140	48	13	0	0	13
AF	0	0.060304	235	175	60	33	0	0	33
AF	0	0.060703	212	162	50	22	0	0	22
AF	0	0.061102	225	152	73	20	0	0	20
AF	0	0.061502	233	163	70	27	0	0	27
AF	0	0.061901	244	176	68	19	0	0	19
AF	0	0.062300	199	141	58	18	0	0	18
AF	0	0.062700	185	125	60	18	0	0	18
AF	0	0.063099	224	150	74	25	0	0	25
AF	0	0.063498	219	156	63	23	0	0	23
AF	0	0.063898	200	148	52	34	0	0	34
AF	0	0.064297	205	136	69	21	0	0	21
AF	0	0.064696	203	140	63	21	0	0	21
AF	0	0.065096	235	165	70	19	0	0	19
AF	0	0.065495	166	111	55	16	0	0	16
AF	0	0.065895	205	136	69	23	0	0	23
AF	0	0.066294	219	150	69	16	0	0	16
AF	0	0.066693	247	175	72	36	0	0	36
AF	0	0.067093	256	173	83	21	0	0	21
AF	0	0.067492	181	132	49	24	0	0	24
AF	0	0.067891	225	158	67	18	0	0	18
AF	0	0.068291	185	135	50	28	0	0	28
AF	0	0.068690	155	99	56	17	0	0	17
AF	0	0.069089	187	143	44	25	0	0	25
AF	0	0.069489	183	128	55	22	0	0	22
AF	0	0.069888	192	131	61	22	0	0	22
AF	0	0.070288	207	150	57	26	0	0	26
AF	0	0.070687	217	140	77	17	0	0	17
AF	0	0.071086	255	180	75	28	0	0	28
AF	0	0.071486	170	125	45	19	0	0	19
AF	0	0.071885	190	133	57	18	0	0	18
AF	0	0.072284	189	130	59	15	0	0	15
AF	0	0.072684	178	126	52	17	0	0	17
AF	0	0.073083	165	116	49	17	0	0	17
AF	0	0.073482	147	110	37	17	0	0	17
AF	0	0.073882	153	101	52	16	0	0	16
AF	0	0.074281	176	131	45	20	0	0	20
AF	0	0.074681	168	136	32	28	0	0	28
AF	0	0.075080	140	101	39	20	0	0	20
AF	0	0.075479	249	178	71	16	0	0	16
AF	0	0.075879	157	111	46	18	0	0	18
AF	0	0.076278	172	123	49	19	0	0	19
AF	0	0.076677	147	101	46	11	0	0	11
AF	0	0.077077	147	119	28	21	0	0	21
AF	0	0.077476	174	129	45	17	0	0	17
AF	0	0.077875	146	106	40	15	0	0	15
AF	0	0.078275	140	94	46	13	0	0	13
AF	0	0.078674	149	102	47	26	0	0	26
AF	0	0.079073	153	111	42	15	0	0	15
AF	0	0.079473	167	119	48	7	0	0	7
AF	0	0.079872	177	138	39	17	0	0	17
AF	0	0.080272	152	106	46	16	0	0	16
AF	0	0.080671	135	86	49	13	0	0	13
AF	0	0.081070	157	111	46	17	0	0	17
AF	0	0.081470	146	95	51	21	0	0	21
AF	0	0.081869	150	110	40	12	0	0	12
AF	0	0.082268	125	97	28	17	0	0	17
AF	0	0.082668	129	85	44	19	0	0	19
AF	0	0.083067	132	95	37	12	0	0	12
AF	0	0.083466	148	99	49	16	0	0	16
AF	0	0.083866	156	105	51	23	0	0	23
AF	0	0.084265	143	103	40	20	0	0	20
AF	0	0.084665	142	110	32	19	0	0	19
AF	0	0.085064	135	102	33	19	0	0	19
AF	0	0.085463	180	129	51	13	0	0	13
AF	0	0.085863	150	114	36	21	0	0	21
AF	0	0.086262	144	99	45	15	0	0	15
AF	0	0.086661	124	80	44	15	0	0	15
AF	0	0.087061	141	95	46	15	0	0	15
AF	0	0.087460	138	95	43	12	0	0	12
AF	0	0.087859	129	95	34	6	0	0	6
AF	0	0.088259	148	102	46	19	0	0	19
AF	0	0.088658	126	94	32	16	0	0	16
AF	0	0.089058	136	98	38	13	0	0	13
AF	0	0.089457	137	94	43	12	0	0	12
AF	0	0.089856	163	113	50	21	0	0	21
AF	0	0.090256	175	115	60	14	0	0	14
AF	0	0.090655	137	105	32	9	0	0	9
AF	0	0.091054	137	91	46	21	0	0	21
AF	0	0.091454	150	101	49	15	0	0	15
AF	0	0.091853	151	111	40	21	0	0	21
AF	0	0.092252	133	97	36	14	0	0	14
AF	0	0.092652	115	75	40	13	0	0	13
AF	0	0.093051	129	84	45	18	0	0	18
AF	0	0.093450	125	87	38	12	0	0	12
AF	0	0.093850	132	99	33	21	0	0	21
AF	0	0.094249	131	95	36	26	0	0	26
AF	0	0.094649	120	77	43	14	0	0	14
AF	0	0.095048	141	102	39	18	0	0	18
AF	0	0.095447	145	106	39	8	0	0	8
AF	0	0.095847	121	85	36	19	0	0	19
AF	0	0.096246	154	113	41	30	0	0	30
AF	0	0.096645	100	72	28	11	0	0	11
AF	0	0.097045	127	91	36	15	0	0	15
AF	0	0.097444	103	73	30	20	0	0	20
AF	0	0.097843	147	96	51	23	0	0	23
AF	0	0.098243	133	99	34	11	0	0	11
AF	0	0.098642	117	84	33	17	0	0	17
AF	0	0.099042	118	83	35	6	0	0	6
AF	0	0.099441	121	84	37	15	0	0	15
AF	0	0.099840	110	69	41	17	0	0	17
AF	0	0.100240	105	67	38	18	0	0	18
AF	0	0.100639	143	98	45	17	0	0	17
AF	0	0.101038	117	73	44	19	0	0	19
AF	0	0.101438	103	74	29	6	0	0	6
AF	0	0.101837	105	81	24	14	0	0	14
AF	0	0.102236	110	72	38	10	0	0	10
AF	0	0.102636	121	82	39	14	0	0	14
AF	0	0.103035	105	70	35	16	0	0	16
AF	0	0.103435	100	71	29	15	0	0	15
AF	0	0.103834	113	83	30	16	0	0	16
AF	0	0.104233	134	98	36	20	0	0	20
AF	0	0.104633	115	71	44	10	0	0	10
AF	0	0.105032	116	79	37	14	0	0	14
AF	0	0.105431	137	97	40	12	0	0	12
AF	0	0.105831	98	72	26	17	0	0	17
AF	0	0.106230	114	74	40	19	0	0	19
AF	0	0.106629	108	74	34	19	0	0	19
AF	0	0.107029	98	70	28	12	0	0	12
AF	0	0.107428	123	87	36	17	0	0	17
AF	0	0.107827	119	99	20	14	0	0	14
AF	0	0.108227	130	90	40	12	0	0	12
AF	0	0.108626	106	72	34	9	0	0	9
AF	0	0.109026	107	78	29	20	0	0	20
AF	0	0.109425	107	79	28	17	0	0	17
AF	0	0.109824	99	71	28	13	0	0	13
AF	0	0.110224	92	68	24	14	0	0	14
AF	0	0.110623	112	80	32	13	0	0	13
AF	0	0.111022	100	64	36	11	0	0	11
AF	0	0.111422	94	60	34	14	0	0	14
AF	0	0.111821	105	78	27	11	0	0	11
AF	0	0.112220	111	73	38	15	0	0	15
AF	0	0.112620	116	85	31	12	0	0	12
AF	0	0.113019	84	55	29	16	0	0	16
AF	0	0.113419	84	62	22	12	0	0	12
AF	0	0.113818	100	70	30	9	0	0	9
AF	0	0.114217	103	69	34	21	0	0	21
AF	0	0.114617	109	71	38	8	0	0	8
AF	0	0.115016	93	70	23	15	0	0	15
AF	0	0.115415	103	74	29	14	0	0	14
AF	0	0.115815	91	65	26	24	0	0	24
AF	0	0.116214	71	51	20	13	0	0	13
AF	0	0.116613	85	58	27	15	0	0	15
AF	0	0.117013	83	55	28	4	0	0	4
AF	0	0.117412	92	67	25	18	0	0	18
AF	0	0.117812	122	89	33	19	0	0	19
AF	0	0.118211	123	92	31	16	0	0	16
AF	0	0.118610	121	98	23	12	0	0	12
AF	0	0.119010	80	57	23	11	0	0	11
AF	0	0.119409	87	64	23	12	0	0	12
AF	0	0.119808	122	89	33	15	0	0	15
AF	0	0.120208	102	78	24	10	0	0	10
AF	0	0.120607	85	61	24	8	0	0	8
AF	0	0.121006	78	55	23	8	0	0	8
AF	0	0.121406	65	35	30	12	0	0	12
AF	0	0.121805	68	49	19	10	0	0	10
AF	0	0.122204	83	60	23	14	0	0	14
AF	0	0.122604	94	65	29	13	0	0	13
AF	0	0.123003	95	64	31	15	0	0	15
AF	0	0.123403	92	63	29	18	0	0	18
AF	0	0.123802	101	69	32	14	0	0	14
AF	0	0.124201	96	67	29	15	0	0	15
AF	0	0.124601	71	48	23	14	0	0	14
AF	0	0.125000	78	48	30	9	0	0	9
AF	0	0.125399	85	58	27	10	0	0	10
AF	0	0.125799	71	51	20	14	0	0	14
AF	0	0.126198	103	63	40	12	0	0	12
AF	0	0.126597	87	59	28	14	0	0	14
AF	0	0.126997	93	66	27	9	0	0	9
AF	0	0.127396	82	56	26	7	0	0	7
AF	0	0.127796	81	54	27	9	0	0	9
AF	0	0.128195	89	60	29	12	0	0	12
AF	0	0.128594	111	86	25	22	0	0	22
AF	0	0.128994	92	71	21	12	0	0	12
AF	0	0.129393	96	69	27	13	0	0	13
AF	0	0.129792	84	57	27	8	0	0	8
AF	0	0.130192	89	62	27	14	0	0	14
AF	0	0.130591	102	65	37	16	0	0	16
AF	0	0.130990	166	119	47	17	0	0	17
AF	0	0.131390	126	94	32	14	0	0	14
AF	0	0.131789	74	55	19	14	0	0	14
AF	0	0.132188	82	60	22	18	0	0	18
AF	0	0.132588	95	64	31	12	0	0	12
AF	0	0.132987	78	61	17	11	0	0	11
AF	0	0.133387	90	64	26	13	0	0	13
AF	0	0.133786	109	83	26	12	0	0	12
AF	0	0.134185	94	72	22	14	0	0	14
AF	0	0.134585	88	60	28	13	0	0	13
AF	0	0.134984	81	57	24	13	0	0	13
AF	0	0.135383	86	54	32	12	0	0	12
AF	0	0.135783	106	70	36	9	0	0	9
AF	0	0.136182	82	55	27	11	0	0	11
AF	0	0.136581	68	48	20	10	0	0	10
AF	0	0.136981	75	59	16	7	0	0	7
AF	0	0.137380	102	82	20	16	0	0	16
AF	0	0.137780	83	57	26	12	0	0	12
AF	0	0.138179	112	84	28	17	0	0	17
AF	0	0.138578	115	81	34	7	0	0	7
AF	0	0.138978	91	63	28	23	0	0	23
AF	0	0.139377	83	58	25	15	0	0	15
AF	0	0.139776	70	59	11	12	0	0	12
AF	0	0.140176	99	66	33	16	0	0	16
AF	0	0.140575	80	60	20	10	0	0	10
AF	0	0.140974	78	50	28	9	0	0	9
AF	0	0.141374	81	56	25	11	0	0	11
AF	0	0.141773	76	57	19	14	0	0	14
AF	0	0.142173	103	75	28	8	0	0	8
AF	0	0.142572	71	46	25	11	0	0	11
AF	0	0.142971	82	59	23	20	0	0	20
AF	0	0.143371	86	63	23	15	0	0	15
AF	0	0.143770	94	62	32	17	0	0	17
AF	0	0.144169	116	78	38	12	0	0	12
AF	0	0.144569	92	64	28	12	0	0	12
AF	0	0.144968	83	57	26	17	0	0	17
AF	0	0.145367	106	76	30	20	0	0	20
AF	0	0.145767	83	63	20	12	0	0	12
AF	0	0.146166	132	95	37	24	0	0	24
AF	0	0.146565	104	78	26	11	0	0	11
AF	0	0.146965	80	59	21	7	0	0	7
AF	0	0.147364	105	75	30	6	0	0	6
AF	0	0.147764	97	65	32	14	0	0	14
AF	0	0.148163	101	72	29	9	0	0	9
AF	0	0.148562	65	37	28	12	0	0	12
AF	0	0.148962	113	77	36	15	0	0	15
AF	0	0.149361	92	66	26	13	0	0	13
AF	0	0.149760	92	69	23	7	0	0	7
AF	0	0.150160	90	60	30	7	0	0	7
AF	0	0.150559	73	43	30	11	0	0	11
AF	0	0.150958	87	68	19	15	0	0	15
AF	0	0.151358	73	55	18	8	0	0	8
AF	0	0.151757	88	65	23	15	0	0	15
AF	0	0.152157	73	54	19	10	0	0	10
AF	0	0.152556	91	59	32	9	0	0	9
AF	0	0.152955	110	84	26	15	0	0	15
AF	0	0.153355	146	105	41	24	0	0	24
AF	0	0.153754	84	53	31	15	0	0	15
AF	0	0.154153	92	59	33	14	0	0	14
AF	0	0.154553	77	46	31	7	0	0	7
AF	0	0.154952	73	54	19	15	0	0	15
AF	0	0.155351	73	55	18	10	0	0	10
AF	0	0.155751	80	57	23	12	0	0	12
AF	0	0.156150	83	57	26	8	0	0	8
AF	0	0.156550	90	64	26	13	0	0	13
AF	0	0.156949	67	51	16	11	0	0	11
AF	0	0.157348	61	44	17	20	0	0	20
AF	0	0.157748	71	51	20	16	0	0	16
AF	0	0.158147	71	50	21	16	0	0	16
AF	0	0.158546	82	59	23	13	0	0	13
AF	0	0.158946	75	54	21	17	0	0	17
AF	0	0.159345	86	59	27	21	0	0	21
AF	0	0.159744	93	63	30	7	0	0	7
AF	0	0.160144	92	65	27	9	0	0	9
AF	0	0.160543	74	47	27	2	0	0	2
AF	0	0.160942	104	78	26	14	0	0	14
AF	0	0.161342	118	84	34	13	0	0	13
AF	0	0.161741	96	63	33	11	0	0	11
AF	0	0.162141	109	79	30	21	0	0	21
AF	0	0.162540	102	77	25	22	0	0	22
AF	0	0.162939	106	79	27	15	0	0	15
AF	0	0.163339	86	60	26	8	0	0	8
AF	0	0.163738	89	68	21	13	0	0	13
AF	0	0.164137	84	58	26	15	0	0	15
AF	0	0.164537	103	73	30	14	0	0	14
AF	0	0.164936	94	65	29	12	0	0	12
AF	0	0.165335	79	54	25	21	0	0	21
AF	0	0.165735	96	69	27	6	0	0	6
AF	0	0.166134	54	40	14	7	0	0	7
AF	0	0.166534	73	54	19	13	0	0	13
AF	0	0.166933	68	45	23	8	0	0	8
AF	0	0.167332	74	51	23	8	0	0	8
AF	0	0.167732	76	55	21	12	0	0	12
AF	0	0.168131	66	42	24	12	0	0	12
AF	0	0.168530	81	58	23	8	0	0	8
AF	0	0.168930	82	55	27	11	0	0	11
AF	0	0.169329	62	46	16	9	0	0	9
AF	0	0.169728	63	45	18	12	0	0	12
AF	0	0.170128	73	55	18	11	0	0	11
AF	0	0.170527	58	41	17	8	0	0	8
AF	0	0.170927	87	59	28	9	0	0	9
AF	0	0.171326	63	45	18	6	0	0	6
AF	0	0.171725	63	44	19	10	0	0	10
AF	0	0.172125	62	44	18	15	0	0	15
AF	0	0.172524	65	39	26	15	0	0	15
AF	0	0.172923	72	50	22	9	0	0	9
AF	0	0.173323	63	41	22	10	0	0	10
AF	0	0.173722	69	50	19	7	0	0	7
AF	0	0.174121	74	42	32	11	0	0	11
AF	0	0.174521	81	57	24	15	0	0	15
AF	0	0.174920	46	36	10	7	0	0	7
AF	0	0.175319	97	68	29	14	0	0	14
AF	0	0.175719	73	59	14	17	0	0	17
AF	0	0.176118	69	56	13	8	0	0	8
AF	0	0.176518	68	46	22	12	0	0	12
AF	0	0.176917	72	45	27	13	0	0	13
AF	0	0.177316	64	42	22	8	0	0	8
AF	0	0.177716	80	59	21	9	0	0	9
AF	0	0.178115	72	57	15	10	0	0	10
AF	0	0.178514	73	50	23	15	0	0	15
AF	0	0.178914	67	46	21	11	0	0	11
AF	0	0.179313	81	55	26	11	0	0	11
AF	0	0.179712	84	55	29	13	0	0	13
AF	0	0.180112	83	56	27	11	0	0	11
AF	0	0.180511	59	38	21	16	0	0	16
AF	0	0.180911	52	39	13	15	0	0	15
AF	0	0.181310	64	42	22	14	0	0	14
AF	0	0.181709	93	74	19	9	0	0	9
AF	0	0.182109	65	41	24	16	0	0	16
AF	0	0.182508	57	36	21	9	0	0	9
AF	0	0.182907	65	46	19	10	0	0	10
AF	0	0.183307	88	63	25	12	0	0	12
AF	0	0.183706	60	39	21	10	0	0	10
AF	0	0.184105	57	41	16	9	0	0	9
AF	0	0.184505	65	41	24	11	0	0	11
AF	0	0.184904	48	35	13	14	0	0	14
AF	0	0.185304	68	50	18	17	0	0	17
AF	0	0.185703	54	46	8	18	0	0	18
AF	0	0.186102	60	47	13	11	0	0	11
AF	0	0.186502	44	30	14	8	0	0	8
AF	0	0.186901	59	46	13	12	0	0	12
AF	0	0.187300	59	41	18	16	0	0	16
AF	0	0.187700	54	37	17	7	0	0	7
AF	0	0.188099	49	37	12	10	0	0	10
AF	0	0.188498	54	33	21	9	0	0	9
AF	0	0.188898	61	39	22	9	0	0	9
AF	0	0.189297	62	42	20	7	0	0	7
AF	0	0.189696	54	39	15	9	0	0	9
AF	0	0.190096	52	35	17	9	0	0	9
AF	0	0.190495	53	43	10	11	0	0	11
AF	0	0.190895	64	42	22	14	0	0	14
AF	0	0.191294	61	43	18	15	0	0	15
AF	0	0.191693	70	37	33	3	0	0	3
AF	0	0.192093	44	29	15	4	0	0	4
AF	0	0.192492	53	43	10	7	0	0	7
AF	0	0.192891	63	39	24	10	0	0	10
AF	0	0.193291	50	32	18	15	0	0	15
AF	0	0.193690	63	46	17	6	0	0	6
AF	0	0.194089	80	55	25	14	0	0	14
AF	0	0.194489	69	38	31	9	0	0	9
AF	0	0.194888	47	33	14	6	0	0	6
AF	0	0.195288	61	45	16	8	0	0	8
AF	0	0.195687	54	41	13	10	0	0	10
AF	0	0.196086	52	39	13	12	0	0	12
AF	0	0.196486	56	44	12	7	0	0	7
AF	0	0.196885	67	50	17	5	0	0	5
AF	0	0.197284	59	50	9	5	0	0	5
AF	0	0.197684	59	48	11	16	0	0	16
AF	0	0.198083	69	43	26	14	0	0	14
AF	0	0.198482	74	48	26	11	0	0	11
AF	0	0.198882	62	45	17	8	0	0	8
AF	0	0.199281	65	54	11	9	0	0	9
AF	0	0.199681	59	43	16	15	0	0	15
AF	0	0.200080	53	37	16	13	0	0	13
AF	0	0.200479	52	38	14	14	0	0	14
AF	0	0.200879	52	33	19	11	0	0	11
AF	0	0.201278	62	46	16	12	0	0	12
AF	0	0.201677	48	31	17	8	0	0	8
AF	0	0.202077	62	47	15	10	0	0	10
AF	0	0.202476	69	47	22	10	0	0	10
AF	0	0.202875	69	47	22	14	0	0	14
AF	0	0.203275	52	39	13	5	0	0	5
AF	0	0.203674	47	36	11	11	0	0	11
AF	0	0.204073	63	44	19	7	0	0	7
AF	0	0.204473	59	46	13	10	0	0	10
AF	0	0.204872	69	51	18	7	0	0	7
AF	0	0.205272	72	44	28	11	0	0	11
AF	0	0.205671	63	43	20	10	0	0	10
AF	0	0.206070	58	44	14	6	0	0	6
AF	0	0.206470	59	41	18	5	0	0	5
AF	0	0.206869	50	36	14	7	0	0	7
AF	0	0.207268	57	36	21	7	0	0	7
AF	0	0.207668	62	41	21	9	0	0	9
AF	0	0.208067	77	51	26	8	0	0	8
AF	0	0.208466	77	55	22	6	0	0	6
AF	0	0.208866	83	60	23	3	0	0	3
AF	0	0.209265	87	64	23	13	0	0	13
AF	0	0.209665	75	50	25	10	0	0	10
